date,JulianDay,GPP.daily.raw,GPP.daily.sd,ER.daily.raw,ER.daily.sd,K600.daily.raw,K600.daily.sd,GPP.sd.cond,GPP.final,GPP.final.pos,ER.sd.cond,ER.final,DO.obs,DO.mod,DO.sat,light_sum,light_DLI,Q.cms,depth.m,AtmPressure,SpCond,turbidity,pH,tempwater,Year,Month,DO.diff,ENSO.cat,turbidity.cap
5/12/2010,132,-0.97,0.294,11.039,2.264,4.272,0.982,-0.577,NA,NA,4.438,NA,10.489,10.481,8.567889968,60472.256,54.4250304,85.258,1.367,838.8993997,144.9895833,NA,7.995208333,13.874,2010,May,0.008,EN,NA
5/13/2010,133,-0.98,0.277,7.015,2.236,2.802,1.009,-0.542,NA,NA,4.383,NA,10.436,10.418,8.546192948,60032.128,54.0289152,80.149,1.318,842.9293885,143.2395833,NA,7.9990625,14.03,2010,May,0.018,EN,NA
5/14/2010,134,-0.814,0.272,10.741,2.38,5.041,1.234,-0.533,NA,NA,4.665,NA,10.264,10.26,8.49410011,58965.712,53.0691408,70.441,1.222,842.9177345,143.78125,NA,8.027916667,14.418,2010,May,0.004,EN,NA
5/15/2010,135,-0.406,0.319,14.7,2.741,7.18,1.46,-0.625,-0.406,0.1,5.373,NA,10.243,10.241,8.485934763,68127.696,61.3149264,70.061,1.218,845.2320222,143.21875,NA,8.020625,14.502,2010,May,0.002,EN,NA
5/16/2010,136,-0.969,0.29,13.864,2.262,6.773,1.194,-0.569,NA,NA,4.433,NA,10.139,10.131,8.407670454,70824.208,63.7417872,69.509,1.212,845.2569949,145.4895833,NA,8.045416667,14.9,2010,May,0.008,EN,NA
5/17/2010,137,-0.715,0.287,10.091,2.371,5.311,1.368,-0.562,NA,NA,4.647,NA,9.971,9.944,8.338621502,43912.752,39.5214768,65.71,1.172,843.9001823,149.5520833,NA,8.0284375,15.099,2010,May,0.027,EN,NA
5/18/2010,138,-0.579,0.314,8.92,2.427,4.408,1.362,-0.616,-0.579,0.1,4.757,NA,9.96,9.964,8.436764457,67042.144,60.3379296,83.158,1.347,840.4190744,158.6770833,NA,7.991875,14.467,2010,May,-0.004,EN,NA
5/19/2010,139,-0.853,0.29,6.383,1.835,2.448,0.842,-0.569,NA,NA,3.597,NA,9.92,9.924,8.358582389,70468.528,63.4216752,106.251,1.556,840.7213424,158.25,NA,8.026666667,14.987,2010,May,-0.004,EN,NA
5/20/2010,140,-0.876,0.324,13.076,1.882,5.346,0.855,-0.635,NA,NA,3.689,NA,9.714,9.71,8.276165722,71154.096,64.0386864,128.544,1.741,841.7123463,154.1458333,NA,7.928125,15.413,2010,May,0.004,EN,NA
5/21/2010,141,-1.461,0.302,12.089,2.426,4.049,0.943,-0.593,NA,NA,4.755,NA,9.594,9.584,8.21463615,71430.112,64.2871008,171.681,2.063,839.8281976,128.0520833,NA,7.874479167,15.563,2010,May,0.01,EN,NA
5/22/2010,142,-1.722,0.339,11.081,2.559,3.605,1.045,-0.665,NA,NA,5.016,NA,9.507,9.507,8.183884621,72078.24,64.870416,173.834,2.079,836.7872154,131.5104167,99.03727273,7.920208333,15.692,2010,May,0,EN,99.03727273
5/23/2010,143,-0.8,0.295,8.535,1.66,2.962,0.701,-0.577,NA,NA,3.253,NA,9.499,9.5,8.214571177,73196.24,65.876616,162.074,1.995,836.6588377,132.8229167,64.10208333,7.9509375,15.572,2010,May,-0.001,EN,64.10208333
5/24/2010,144,-0.286,0.305,6.201,1.351,2.734,0.627,-0.597,-0.286,0.1,2.649,NA,9.531,9.524,8.232751609,73275.28,65.947752,136.568,1.804,840.4042861,154.125,61.11875,7.9690625,15.71,2010,May,0.007,EN,61.11875
5/25/2010,145,-0.844,0.295,4.963,1.21,2.419,0.647,-0.578,NA,NA,2.371,NA,9.379,9.364,8.152760402,72059.936,64.8539424,114.147,1.623,842.5817132,144.5729167,54.746875,7.969791667,16.241,2010,May,0.015,EN,54.746875
5/26/2010,146,-0.841,0.285,6.223,1.309,3.792,0.881,-0.559,NA,NA,2.566,NA,9.075,9.067,8.014369344,66860.352,60.1743168,95.877,1.465,843.4728304,141.8020833,55.403125,7.958020833,17.078,2010,May,0.008,EN,55.403125
5/27/2010,147,-0.659,0.236,6.864,1.446,4.829,1.114,-0.463,NA,NA,2.834,NA,8.911,8.905,7.990058532,54598.336,49.1385024,94.154,1.449,845.1822277,135.9791667,55.84791667,7.970104167,17.281,2010,May,0.006,EN,55.84791667
5/28/2010,148,-0.249,0.24,5.995,1.224,5.493,1.169,-0.47,-0.249,0.1,2.398,NA,8.731,8.733,7.953870104,56108.832,50.4979488,87.104,1.384,844.0244395,131.9375,52.15208333,7.979895833,17.33,2010,May,-0.002,EN,52.15208333
5/29/2010,149,-0.215,0.311,6.622,1.074,6.699,1.224,-0.609,-0.215,0.1,2.105,NA,8.662,8.655,7.919492226,68163.68,61.347312,74.887,1.266,841.0532741,122.125,62.88385417,8.0221875,17.527,2010,May,0.007,EN,62.88385417
5/30/2010,150,-0.846,0.288,5.165,1.063,5.25,1.265,-0.565,NA,NA,2.083,NA,8.546,8.535,7.87858371,72646.704,65.3820336,80.701,1.323,842.7718163,99.60416667,47.61354167,8.052083333,17.865,2010,May,0.011,EN,47.61354167
5/31/2010,151,-0.508,0.33,5.321,1.031,4.968,1.208,-0.647,-0.508,0.1,2.021,NA,8.51,8.502,7.873726487,71883.968,64.6955712,94.186,1.449,843.5510046,79.41666667,49.76666667,8.008333333,17.902,2010,May,0.008,EN,49.76666667
6/1/2010,152,-0.472,0.26,4.285,0.863,4.551,0.983,-0.509,-0.472,0.1,1.692,NA,8.443,8.441,7.858131917,56942.912,51.2486208,94.977,1.457,842.8356133,87.375,49.09479167,8.00375,17.909,2010,Jun,0.002,EN,49.09479167
6/2/2010,153,-0.175,0.296,2.947,0.69,3.999,0.927,-0.58,-0.175,0.1,1.352,NA,8.361,8.354,7.838230094,70907.408,63.8166672,88.497,1.397,842.2955618,103.9791667,50.01145833,8.015416667,18.012,2010,Jun,0.007,EN,50.01145833
6/3/2010,154,-0.187,0.283,2.597,0.58,4.554,0.902,-0.554,-0.187,0.1,1.136,NA,8.19,8.183,7.776256055,68254.16,61.428744,82.942,1.345,841.5794977,107.6041667,47.07083333,8.030104167,18.382,2010,Jun,0.007,EN,47.07083333
6/4/2010,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.088,NA,7.750243054,70874.96,63.787464,82.659,1.342,841.8580258,121.4418605,46.53139535,8.053687161,18.59,2010,Jun,NA,EN,46.53139535
6/5/2010,156,0.441,0.297,1.547,0.557,2.992,0.749,-0.582,0.441,0.441,1.092,NA,8.106,8.094,7.636756487,71015.776,63.9141984,82.411,1.34,842.9167577,178.8541667,32.87083333,8.301625591,19.447,2010,Jun,0.012,EN,32.87083333
6/6/2010,157,0.452,0.273,0.504,0.461,2.245,0.588,-0.534,0.452,0.452,0.903,0.504,7.957,7.949,7.594944479,61735.232,55.5617088,82.453,1.34,845.6083486,177.5625,30.16875,8.324247728,19.773,2010,Jun,0.008,EN,30.16875
6/7/2010,158,-0.007,0.246,0.928,0.513,2.196,0.891,-0.482,-0.007,0.1,1.006,0.928,7.948,7.936,7.609280982,58596.72,52.737048,72.612,1.244,844.3154677,203.34375,294.1260417,8.312494866,19.496,2010,Jun,0.012,EN,294.1260417
6/8/2010,159,0.263,0.29,1.497,0.537,3.865,0.95,-0.568,0.263,0.263,1.053,NA,7.882,7.868,7.508502968,71120.192,64.0081728,65.067,1.166,842.4338409,188.3125,123.5958333,8.294283669,20.161,2010,Jun,0.014,EN,123.5958333
6/9/2010,160,0.355,0.269,1.449,0.496,4.498,0.93,-0.528,0.355,0.355,0.971,NA,7.772,7.764,7.446072901,68589.664,61.7306976,63.398,1.148,842.369861,184.1979167,29.79895833,8.27617664,20.455,2010,Jun,0.008,EN,29.79895833
6/10/2010,161,0.917,0.668,0.772,0.622,4.296,1.014,-1.309,NA,NA,1.22,0.772,7.774,7.796,7.460262301,54214.949,48.7934541,63.401,1.148,839.3556391,183.8020833,25.515625,8.26713211,20.225,2010,Jun,-0.022,EN,25.515625
6/11/2010,162,0.104,0.228,1.165,0.464,4.212,0.877,-0.447,0.104,0.104,0.909,NA,7.748,7.743,7.485839856,57323.365,51.5910285,56.36,1.071,838.6959196,184.6354167,24.59375,8.267983414,20.088,2010,Jun,0.005,EN,24.59375
6/12/2010,163,0.964,0.353,0.435,0.392,8.552,1.452,-0.693,0.964,0.964,0.769,0.435,7.794,7.794,7.651199544,71719.856,64.5478704,47.997,0.975,840.1642178,188.1666667,23.79895833,8.296230551,19.257,2010,Jun,0,EN,23.79895833
6/13/2010,164,1.259,0.315,0.071,0.372,7.562,1.147,-0.618,1.259,1.259,0.729,0.071,7.722,7.717,7.545397686,72230.496,65.0074464,43.505,0.92,844.2806203,190.8854167,23.1,8.316456855,19.998,2010,Jun,0.005,EN,23.1
6/14/2010,165,1.35,0.341,-0.514,0.405,7.093,1.126,-0.669,1.35,1.35,0.793,-0.514,7.615,7.61,7.487011151,71311.552,64.1803968,40.443,0.881,843.699586,193.1458333,22.67916667,8.336058159,20.356,2010,Jun,0.005,EN,22.67916667
6/15/2010,166,1.374,0.33,-0.599,0.423,7.394,1.053,-0.648,1.374,1.374,0.83,-0.599,7.506,7.5,7.391669605,71602.544,64.4422896,40.476,0.882,843.6391517,195.5729167,22.3875,8.350971963,20.961,2010,Jun,0.006,EN,22.3875
6/16/2010,167,1.409,0.331,-1.162,0.43,7.081,1.128,-0.649,1.409,1.409,0.844,-1.162,7.493,7.488,7.465347738,73464.976,66.1184784,36.172,0.825,842.3513098,197.84375,22.11875,8.330573267,20.441,2010,Jun,0.005,EN,22.11875
6/17/2010,168,1.631,0.333,-2.145,0.477,6.288,1.049,-0.652,1.631,1.631,0.935,-2.145,7.308,7.303,7.397878013,74087.936,66.6791424,30.007,0.739,843.4792054,201.25,21.73333333,8.315695404,20.938,2010,Jun,0.005,EN,21.73333333
6/18/2010,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,7.378109694,73378.24,66.040416,30.385,0.745,843.8795885,206.6979167,21.14886364,8.38667901,21.162,2010,Jun,NA,EN,21.14886364
6/19/2010,170,1.897,0.351,-2.331,0.488,7.3,1.142,-0.688,1.897,1.897,0.956,-2.331,7.252,7.247,7.333432602,70638.88,63.574992,31.618,0.762,845.2594596,217.9583333,NA,8.453473684,21.454,2010,Jun,0.005,EN,NA
6/20/2010,171,1.602,0.304,-1.482,0.428,6.2,1.107,-0.596,1.602,1.602,0.839,-1.482,7.321,7.314,7.318159357,60454.992,54.4094928,32.311,0.772,844.7304143,220.65625,NA,8.474791667,21.506,2010,Jun,0.007,EN,NA
6/21/2010,172,0.354,0.164,0.192,0.313,4.196,0.983,-0.321,0.354,0.354,0.614,0.192,7.39,7.452,7.281041013,27897.168,25.1074512,35.558,0.817,844.1264198,220.65625,21.65921053,8.48625,21.812,2010,Jun,-0.062,EN,21.65921053
6/22/2010,173,2.259,0.363,-0.696,0.394,7.216,0.991,-0.711,2.259,2.259,0.773,-0.696,7.568,7.562,7.351984061,70555.68,63.500112,36.349,0.828,845.4773004,219.59375,24.60273973,8.42,21.414,2010,Jun,0.006,EN,24.60273973
6/23/2010,174,-0.892,0.288,-0.323,0.402,2.002,0.656,-0.564,NA,NA,0.788,-0.323,7.366,7.305,7.349953296,69707.456,62.7367104,38.52,0.856,847.102731,220.625,23.00520833,8.4184375,21.584,2010,Jun,0.061,EN,23.00520833
6/24/2010,175,0.532,0.356,-0.343,0.593,4.901,1.54,-0.698,0.532,0.532,1.162,-0.343,7.137,7.144,7.26853904,63531.312,57.1781808,36.691,0.832,848.5141899,253.8333333,990.6770833,8.110833333,22.037,2010,Jun,-0.007,EN,990.6770833
6/25/2010,176,1.974,0.458,-0.413,0.412,11.432,1.973,-0.898,1.974,1.974,0.807,-0.413,7.336,7.333,7.196501461,66209.936,59.5889424,36.968,0.836,846.578321,230.5625,340.6302083,8.225833333,22.427,2010,Jun,0.003,EN,340.6302083
6/26/2010,177,1.47,0.336,0.117,0.338,9.49,1.651,-0.658,1.47,1.47,0.663,0.117,7.511,7.505,7.349240153,54129.296,48.7163664,36.842,0.834,844.3951839,230.0729167,63.76458333,8.289895833,21.242,2010,Jun,0.006,EN,63.76458333
6/27/2010,178,2.331,0.421,-0.099,0.387,10.457,1.542,-0.826,2.331,2.331,0.759,-0.099,7.593,7.595,7.366443694,67320.448,60.5884032,35.196,0.812,843.2314496,230.4270833,49.07604167,8.388958333,21.213,2010,Jun,-0.002,EN,49.07604167
6/28/2010,179,-0.386,0.2,-0.6,0.359,5.715,1.142,-0.391,-0.386,0.1,0.704,-0.6,7.478,7.457,7.52812724,52319.904,47.0879136,37.467,0.842,846.6131686,231.8333333,157.3458333,8.437291667,20.351,2010,Jun,0.021,EN,157.3458333
6/29/2010,180,0.886,0.443,-0.721,0.629,5.549,1.846,-0.869,0.886,0.886,1.234,-0.721,7.27,7.286,7.35281309,73933.392,66.5400528,32.91,0.78,848.3471372,240.46875,939.6645833,8.2134375,21.553,2010,Jun,-0.016,EN,939.6645833
6/30/2010,181,2.656,0.477,-1.502,0.461,11.204,1.667,-0.935,2.656,2.656,0.903,-1.502,7.362,7.359,7.248478554,72739.888,65.4658992,32.618,0.776,848.7087468,237.7395833,235.2458333,8.446354167,22.24,2010,Jun,0.003,EN,235.2458333
7/1/2010,182,1.658,0.361,-1.793,0.452,5.197,0.898,-0.707,1.658,1.658,0.886,-1.793,7.033,7.048,7.030200689,59051.408,53.1462672,31.202,0.756,847.2166985,238.5416667,83.89791667,8.460416667,23.634,2010,Jul,-0.015,EN,83.89791667
7/2/2010,183,-0.769,0.265,-0.845,0.419,1.484,0.504,-0.52,NA,NA,0.821,-0.845,6.595,6.651,7.034661923,61126,55.0134,39.399,0.861,843.5303393,239.84375,190.1260417,8.3965625,23.397,2010,Jul,-0.056,EN,190.1260417
7/3/2010,184,-0.663,0.294,0.566,0.634,0.708,0.552,-0.576,NA,NA,1.242,0.566,6.473,6.571,7.177595496,72734.48,65.461032,37.948,0.848,841.1094227,246.5416667,795.43125,8.1296875,22.304,2010,Jul,-0.098,EN,795.43125
7/4/2010,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.763,NA,7.17769449,76281.92,68.653728,34.385,0.801,841.3841929,289.1770833,896.075,8.2359375,22.39,2010,Jul,NA,EN,896.075
7/5/2010,186,2.483,0.536,-7.684,1.279,14.017,2.113,-1.05,2.483,2.483,2.508,-7.684,6.8,6.801,7.200050829,75542.48,67.988232,35.187,0.812,843.1340589,276.6822917,152.2024691,8.58563786,22.288,2010,Jul,-0.001,EN,152.2024691
7/6/2010,187,1.85,0.452,-4.615,0.946,11.062,1.862,-0.886,1.85,1.85,1.855,-4.615,6.877,6.881,7.16590269,69580.784,62.6227056,34.42,0.801,843.0581144,239.125,74.17291667,8.690577957,22.585,2010,Jul,-0.004,EN,74.17291667
7/7/2010,188,-0.21,0.263,-2.538,0.697,6.511,1.417,-0.515,-0.21,0.1,1.366,-2.538,6.865,6.86,7.278578856,55560.128,50.0041152,34.679,0.805,845.7921735,240.1354167,59.49583333,8.723840726,22.04,2010,Jul,0.005,EN,59.49583333
7/8/2010,189,1.124,0.422,-3.99,1.153,9.038,2.212,-0.828,1.124,1.124,2.261,-3.99,6.853,6.857,7.234505634,67239.952,60.5159568,34.47,0.802,848.6620312,243.1041667,882.9875,8.506270161,22.395,2010,Jul,-0.004,EN,882.9875
7/9/2010,190,2.1,0.407,-3.512,0.683,10.814,1.724,-0.798,2.1,2.1,1.338,-3.512,6.894,6.893,7.047902126,65418.08,58.876272,33.836,0.793,848.7778971,241.7291667,334.8052083,8.536928763,23.672,2010,Jul,0.001,EN,334.8052083
7/10/2010,191,1.483,0.348,-2.562,0.588,10.822,1.836,-0.683,1.483,1.483,1.153,-2.562,6.916,6.925,7.032892556,46778.576,42.1007184,34.054,0.796,846.4284001,241.84375,65.49583333,8.464254032,23.573,2010,Jul,-0.009,EN,65.49583333
7/11/2010,192,1.724,0.379,-1.54,0.465,8.71,1.578,-0.743,1.724,1.724,0.912,-1.54,7.155,7.153,7.142624353,60051.056,54.0459504,34.231,0.799,844.1026931,241.6458333,58.85208333,8.357620968,22.675,2010,Jul,0.002,EN,58.85208333
7/12/2010,193,2.639,0.403,-1.88,0.442,9.142,1.271,-0.79,2.639,2.639,0.866,-1.88,7.056,7.051,6.978415684,68617.328,61.7555952,32.806,0.779,841.9928965,241.3333333,50.91145833,8.322550403,23.827,2010,Jul,0.005,EN,50.91145833
7/13/2010,194,1.824,0.347,-0.677,0.374,8.104,1.29,-0.68,1.824,1.824,0.733,-0.677,7.159,7.155,7.009650847,64398.88,57.958992,34.178,0.798,842.8366143,242.4166667,45.63229167,8.293313172,23.716,2010,Jul,0.004,EN,45.63229167
7/14/2010,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.101,NA,7.02409777,53066.624,47.7599616,37.293,0.84,845.4540947,242.6354167,45.15104167,8.108138441,23.783,2010,Jul,NA,EN,45.15104167
7/15/2010,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.019460593,64727.728,58.2549552,38.603,0.857,847.546857,284.1822917,54.4,8.001760113,23.913,2010,Jul,NA,EN,54.4
7/16/2010,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96848344,70432.544,63.3892896,37.196,0.839,848.1553984,313.6041667,46.38125,8.076979167,24.276,2010,Jul,NA,EN,46.38125
7/17/2010,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.912265955,69841.824,62.8576416,37.399,0.842,846.8600495,314.1666667,42.58020833,8.117916667,24.564,2010,Jul,NA,EN,42.58020833
7/18/2010,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.926150893,69920.032,62.9280288,37.668,0.845,845.1120761,314.5520833,42.546875,8.185625,24.401,2010,Jul,NA,EN,42.546875
7/19/2010,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.865861565,69579.12,62.621208,35.564,0.817,844.0109789,314.53125,40.88125,8.167708333,24.763,2010,Jul,NA,EN,40.88125
7/20/2010,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.957010734,59713.472,53.7421248,37.55,0.843,843.8579982,315.3229167,37.80833333,8.171770833,24.179,2010,Jul,NA,EN,37.80833333
7/21/2010,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.949336632,67183.168,60.4648512,36.32,0.827,845.406453,322.2083333,503.2895833,7.91875,24.257,2010,Jul,NA,EN,503.2895833
7/22/2010,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92855486,66858.272,60.1724448,35.904,0.822,845.3120265,314.5833333,441.0614583,8.030729167,24.388,2010,Jul,NA,EN,441.0614583
7/23/2010,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03995033,35580.064,32.0220576,36.231,0.826,845.1372229,314.0520833,68.22708333,8.1934375,23.629,2010,Jul,NA,EN,68.22708333
7/24/2010,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2461771,28690.896,25.8218064,37.036,0.837,846.8616675,323.4479167,551.2341463,8.110729167,22.196,2010,Jul,NA,EN,551.2341463
7/25/2010,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.400772878,32968.832,29.6719488,44.62,0.922,847.7439207,386.5208333,902.5392857,8.086458333,21.183,2010,Jul,NA,EN,902.5392857
7/26/2010,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.165639494,59562.048,53.6058432,36.175,0.824,847.2453006,282.28125,1174.730435,7.961875,22.705,2010,Jul,NA,EN,1174.730435
7/27/2010,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.917376013,65263.12,58.736808,33.095,0.783,845.691642,324.125,1096.856111,8.040208333,24.54,2010,Jul,NA,EN,1096.856111
7/28/2010,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.050829545,46812.272,42.1310448,28.04,0.71,847.5733048,333.4791667,911.3372222,8.151770833,23.717,2010,Jul,NA,EN,911.3372222
7/29/2010,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.95923475,63952.928,57.5576352,22.495,0.623,848.4410703,366.5625,1221.238021,8.020625,24.288,2010,Jul,NA,EN,1200
7/30/2010,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.872609284,52914.992,47.6234928,23.661,0.642,846.0071433,370,1185.942708,8.178125,24.83,2010,Jul,NA,EN,1185.942708
7/31/2010,212,-0.013,0.235,-0.912,0.584,0.528,0.415,-0.46,-0.013,0.1,1.145,-0.912,6.156,6.069,7.193867511,46182.24,41.564016,36.488,0.812,845.1792434,309.453125,1206.936207,8.325862069,22.473,2010,Jul,0.087,EN,1200
8/1/2010,213,-0.213,0.295,-0.67,0.868,2.108,1.106,-0.578,-0.213,0.1,1.701,-0.67,6.272,6.322,6.983846633,62707.008,56.4363072,26.123,0.68,845.6301622,423.9791667,1219.879167,8.2390625,24.083,2010,Aug,-0.05,EN,1200
8/2/2010,214,-0.187,0.257,-2.222,0.811,5.872,1.661,-0.505,-0.187,0.1,1.59,-2.222,6.531,6.53,7.016770078,64931.984,58.4387856,30.776,0.75,847.2330329,361.9791667,1050.389881,8.242604167,23.969,2010,Aug,0.001,EN,1050.389881
8/3/2010,215,-0.174,0.251,-1.792,0.7,10.173,2.376,-0.491,-0.174,0.1,1.372,-1.792,6.829,6.829,7.047684718,56072.016,50.4648144,36.532,0.83,848.5967034,553.8125,1041.73587,8.131979167,23.736,2010,Aug,0,EN,1041.73587
8/4/2010,216,0.131,0.319,-1.184,0.568,12.884,2.776,-0.626,0.131,0.131,1.114,-1.184,6.861,6.861,6.951311272,67448.368,60.7035312,34.514,0.803,847.717752,386.8229167,1072.528986,8.047604167,24.358,2010,Aug,0,EN,1072.528986
8/5/2010,217,-0.222,0.238,-0.842,0.523,3.293,1.029,-0.466,-0.222,0.1,1.026,-0.842,6.832,6.839,7.143225553,53791.088,48.4119792,37.387,0.841,847.3057094,337.1666667,493.1309211,8.157708333,22.959,2010,Aug,-0.007,EN,493.1309211
8/6/2010,218,0.114,0.323,-2.327,0.84,11.2,2.731,-0.634,0.114,0.114,1.646,-2.327,6.729,6.73,6.933201885,65454.896,58.9094064,35.73,0.819,846.2548877,348.0729167,1005.402299,8.119583333,24.359,2010,Aug,-0.001,EN,1005.402299
8/7/2010,219,0.601,0.388,-1.937,0.749,11.333,2.727,-0.761,0.601,0.601,1.468,-1.937,6.801,6.801,6.950181351,65901.68,59.311512,31.329,0.758,844.3563392,341.53125,199.38125,8.147916667,24.208,2010,Aug,0,EN,199.38125
8/8/2010,220,0.645,0.334,-1.205,0.529,11.667,2.561,-0.655,0.645,0.645,1.037,-1.205,6.949,6.948,7.011274926,59684.56,53.716104,29.077,0.726,844.9800465,333.1145833,118.45,8.266041667,23.787,2010,Aug,0.001,EN,118.45
8/9/2010,221,0.716,0.312,-1.585,0.522,10.548,2.138,-0.612,0.716,0.716,1.024,-1.585,6.86,6.853,6.950283473,60867.872,54.7810848,27.246,0.698,845.0279288,305.3125,83.25520833,8.238125,24.247,2010,Aug,0.007,EN,83.25520833
8/10/2010,222,0.851,0.468,-0.869,0.614,6.464,2.159,-0.918,0.851,0.851,1.203,-0.869,6.857,6.867,6.909489139,66141.296,59.5271664,25.965,0.679,845.888844,308.90625,92.05729167,8.1840625,24.606,2010,Aug,-0.01,EN,92.05729167
8/11/2010,223,1.818,0.414,-0.933,0.421,10.915,2,-0.812,1.818,1.818,0.825,-0.933,6.94,6.941,6.839860774,64688,58.2192,25.871,0.677,845.6294634,318.9479167,76.86354167,8.196979167,25.028,2010,Aug,-0.001,EN,76.86354167
8/12/2010,224,1.66,0.391,0.18,0.374,10.703,2.065,-0.766,1.66,1.66,0.734,0.18,7.15,7.15,6.963495409,59210.944,53.2898496,29.233,0.728,843.8988663,332.3854167,81.74166667,8.205520833,24.022,2010,Aug,0,EN,81.74166667
8/13/2010,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22,NA,6.948724877,63796.72,57.417048,30.099,0.741,842.938123,328.2537313,84.08645833,8.250625,24.132,2010,Aug,NA,EN,84.08645833
8/14/2010,226,1.558,0.35,2.371,0.579,7.652,1.33,-0.686,1.558,1.558,1.136,NA,7.532,7.551,6.937315785,56070.144,50.4631296,29.29,0.729,844.1107979,311.1510417,55.37865169,8.42143812,24.346,2010,Aug,-0.019,EN,55.37865169
8/15/2010,227,-0.522,0.199,1.758,0.504,4.947,1.004,-0.389,NA,NA,0.988,NA,7.472,7.49,7.108255821,43079.088,38.7711792,37.948,0.846,847.2197584,297.53125,53.36117021,8.76056744,23.324,2010,Aug,-0.018,EN,53.36117021
8/16/2010,228,-0.678,0.253,1.333,0.488,2.059,1.199,-0.496,NA,NA,0.956,NA,7.416,7.482,7.130534063,61220.64,55.098576,37.927,0.848,848.594857,373.4479167,1189.759211,8.4189581,23.072,2010,Aug,-0.066,EN,1189.759211
8/17/2010,229,0.804,0.442,3.981,1.058,8.149,2.44,-0.867,0.804,0.804,2.073,NA,7.565,7.567,6.923891177,64552.8,58.09752,29.238,0.728,847.5488091,328.1354167,955.115625,8.277244594,24.581,2010,Aug,-0.002,EN,955.115625
8/18/2010,230,1.143,0.297,3.641,0.818,8.615,1.686,-0.581,1.143,1.143,1.603,NA,7.592,7.584,6.884288538,55935.36,50.341824,24.753,0.66,847.3803934,299.3125,109.6734375,8.411572754,24.766,2010,Aug,0.008,EN,109.6734375
8/19/2010,231,1.55,0.354,3.87,0.866,8.574,1.721,-0.695,1.55,1.55,1.698,NA,7.712,7.704,6.938091866,57393.44,51.654096,25.321,0.669,843.9916011,302.1145833,74.9546875,8.612046747,24.196,2010,Aug,0.008,EN,74.9546875
8/20/2010,232,2.342,0.482,4.559,0.874,10.058,1.781,-0.945,2.342,2.342,1.713,NA,7.956,7.953,7.087238925,63952.72,57.557448,25.119,0.666,843.6973339,300.1875,55.68020833,8.625541573,23.222,2010,Aug,0.003,EN,55.68020833
8/21/2010,233,2.125,0.364,3.224,0.696,7.915,1.277,-0.714,2.125,2.125,1.364,NA,7.798,7.798,6.936356646,56228.64,50.605776,25.157,0.666,846.2121077,299.4479167,45.596875,8.6365364,24.454,2010,Aug,0,EN,45.596875
8/22/2010,234,3.044,0.467,4.87,0.83,10.733,1.52,-0.916,3.044,3.044,1.626,NA,7.85,7.846,6.923693066,62630.672,56.3676048,25.353,0.669,847.4734789,298.8541667,45.41458333,8.464197893,24.568,2010,Aug,0.004,EN,45.41458333
8/23/2010,235,1.006,0.248,0.403,0.467,3.824,0.724,-0.486,1.006,1.006,0.915,0.403,7.613,7.584,7.038679597,48345.648,43.5110832,26.82,0.691,847.1041705,300.4583333,37.925,8.458838553,23.82,2010,Aug,0.029,EN,37.925
8/24/2010,236,1.698,0.48,4.941,0.994,10.077,2.176,-0.94,1.698,1.698,1.948,NA,8.16,8.162,7.291405345,62970.336,56.6733024,22.448,0.623,851.1416699,296.6145833,657.5654255,8.398375047,22.267,2010,Aug,-0.002,EN,657.5654255
8/25/2010,237,2.268,0.385,3.053,0.666,8.69,1.338,-0.754,2.268,2.268,1.305,NA,8.057,8.048,7.167051428,63474.112,57.1267008,21.756,0.612,852.3239299,304.6354167,46.01770833,8.988432373,23.021,2010,Aug,0.009,EN,46.01770833
